nombre_imagen,estado,histograma_tonos
20250325_104833.jpg,Florecimiento Pleno,75037 24310 47624 74221 175934 248096 244073 156505 345881 330996 274293 286891 269702 410833 452559 604490 536785 441348 426866 607078 1118795 983745 237641 204967 116005 130834 164818 96531 104026 119838 228231 93876 127809 103344 129154 313949 148930 105790 134084 131151 154907 114431 253892 250577 169394 182813 260979 157344 143231 66161 140000 102448 37799 24245 30893 105544 47219 17138 30163 3304 156745 766 9869 16422 174 4809 134415 2262 3089 2563 111527 343 13 10173 7465 54904 19 37 185 51686 603403 0 0 225997 477 8498 2 251954 428 0 320644 0 4359 105125 0 317843 122487 0 83756 307 178 81893 1161 67188 8579 1913 8089 697 422 8168 17922 2777 279 874 4350 5023 296 0 0 0 11653 0 8 0 1182 4803 1923 0 2 0 526 0 1542 1896 22 10 45 0 45 53 2966 797 35 30 43 1198 390 8 26 0 595 0 49 210 0 193 1896 126 617 99 995 21 27 896 1514 12482 393 45 0 1382 5569 186 311 5721 2510 2768 2743 11196 4833 7375
20250325_104837.jpg,Florecimiento Pleno,68378 11386 19706 20621 29775 59100 59428 24088 56093 40700 51700 113805 71676 147396 117607 242748 349582 490662 473510 501369 719596 1194825 1014422 442760 215253 57970 108196 63434 68438 81686 111650 68569 90206 99504 151036 297446 202391 243496 318682 321123 304370 239987 282835 292343 220817 227483 310561 192075 298539 196977 246427 207427 137701 137046 113982 124833 102987 72399 56278 24851 150904 8372 25563 42597 4872 21092 43541 18147 8869 15325 16273 3784 5147 7190 11533 68226 3609 2760 477 4848 29638 954 62 31196 2405 3212 2 19629 311 0 32482 6 1886 5680 0 66908 44716 7 135834 4152 798 415905 13879 964860 324486 138302 145662 6742 8300 31996 33452 27403 669 1306 25423 19978 761 7 0 0 40698 0 338 0 11602 37578 18896 0 2141 249 5317 0 13481 14614 0 207 1 0 1217 0 20088 5621 571 11 35 5255 5667 195 0 0 7356 0 7 1628 0 271 18918 204 1017 453 49388 142 198 6686 3332 20758 584 86 6 10531 48522 298 180 40743 2154 4693 592 16398 1610 3426
20250325_104839.jpg,Florecimiento Pleno,314739 1898 2949 7073 3762 18745 53981 9132 34352 25961 35638 76927 70832 145687 165252 270658 371064 436935 381396 395050 540768 838638 1354065 447550 211423 101846 212655 102344 130318 161637 260105 127307 226084 197753 284618 556800 249668 243265 323900 335042 347345 273485 366123 403560 342360 285550 419033 237237 270903 152675 162099 136038 65006 47103 56999 41683 43860 32031 34010 9555 38162 2102 28822 31556 608 13006 30666 14300 3964 19207 9941 536 3251 5297 3817 7394 39 0 3 168 1010 0 0 1097 0 0 0 35 0 0 517 0 0 6 0 7 4522 11 514 0 3 1652 0 11252 337 66 7089 18 1498 18720 32531 48326 9580 18329 17356 151112 9086 32 0 0 436592 0 537 38 126671 398721 148352 0 8741 397 62155 0 65183 94782 0 601 17 0 1869 0 169353 14335 568 0 35 9538 6193 122 4 0 6427 0 21 583 0 409 32799 156 393 381 41030 259 255 3740 1586 267927 872 230 14 2759 25797 436 97 87217 1550 1705 355 10649 740 824
20250325_104841.jpg,Florecimiento Pleno,83466 257 1637 14077 780 21286 21165 7004 21974 12432 10884 26368 18970 37466 35727 76258 177899 365595 437978 442392 561188 1125080 1252504 174958 162781 92138 225214 144355 164582 208929 237808 190640 251436 259651 275553 486371 326786 315368 413426 428163 413539 340793 443747 443429 345496 276647 408747 196068 218958 133052 126323 106972 49578 42838 49415 46778 32286 26224 29860 18365 26275 8896 18985 19986 7772 6274 18211 14172 437 17577 8347 2424 4477 460 405 26167 133 8 3 141 2421 0 0 6946 0 0 0 407 0 0 3082 0 0 46 0 500 11252 0 6511 1 2 11134 0 94938 5383 381 24614 86 910 73252 39220 87291 6559 19776 178774 304991 6493 0 0 0 418033 0 274 0 70386 441558 226344 0 6187 425 22562 0 73147 69915 0 1516 17 0 9447 0 107205 45274 2075 0 279 63744 34473 934 32 0 23910 0 313 14625 0 22761 52561 12916 9833 14238 59900 6170 110 11130 43579 64030 6655 22 0 17204 95987 173 25 20482 1393 3017 12 35199 105 74
20250325_104843.jpg,Florecimiento Pleno,26334 9240 10311 15856 22519 33333 23126 12199 29806 27195 29444 46479 38270 76490 73542 140681 216826 392174 403100 388675 462493 745928 1185833 613012 238854 112835 202778 130010 157775 208494 238156 214794 285721 266101 307990 570647 308307 285946 415881 481574 530324 424696 479482 464313 331512 295184 375761 204547 282511 131983 154150 132961 89851 56354 67179 61195 62089 32497 22960 14689 81910 5352 13401 35529 1086 23597 29507 16241 29200 13374 18600 4190 4355 7326 12167 13422 3313 710 124 9972 28306 466 0 15264 2468 4023 117 27218 345 0 21943 1 1303 17550 0 208020 20498 66 55476 11613 995 74226 3278 141430 18949 25671 48499 22204 15886 39774 22791 153023 126064 135042 17769 96941 69604 6 124 1 273975 0 3586 0 63437 126133 7417 0 5070 1738 8531 0 2121 11518 0 506 12 0 1221 0 2865 14757 572 0 37 5426 14946 220 0 0 3428 0 4 2358 0 957 3517 185 656 774 4972 190 72 3033 6741 4411 441 826 196 6068 10267 516 581 3351 5382 3491 1307 8672 3415 2836
20250325_104846.jpg,Florecimiento Pleno,94346 31636 27613 35414 62038 63437 39965 24288 67936 60797 58732 122009 131506 299941 308489 506296 618572 534721 390244 465584 496671 793511 1112211 629927 361396 180054 276723 185907 177593 172640 318604 122602 165683 187468 245344 548205 274847 199894 256796 214013 281679 158894 239013 374445 169926 241755 274602 111541 347975 130071 178123 227602 126111 57747 71364 48628 44256 19275 13706 7727 65660 3849 3744 10508 942 6329 16857 2487 5900 2579 6780 864 1191 3603 4117 112391 1460 591 44 2273 13474 551 15 44814 2022 632 31 8209 675 373 27336 594 581 2035 222 7126 90541 960 9732 4101 4879 84438 11901 247606 69195 185813 131834 99723 43152 25104 74861 13194 19131 6548 24430 6760 28080 3665 3500 4176 21055 482 14978 1638 10674 28667 2896 885 8884 14888 2813 263 1931 13686 252 7868 5596 119 15871 325 2236 3872 6565 1060 11475 1575 9672 9618 2003 99 19803 55 8797 5030 90 9623 8906 11767 2657 13192 8876 5921 15635 2758 26392 9348 5843 21114 2595 3621 19826 4201 8450 6375 9733 7747 4203 13448 13926 21878
20250325_104838.jpg,Florecimiento Pleno,139274 4428 2995 11173 4329 47614 30943 12497 36370 27015 33951 77306 63431 139252 113183 198314 363244 436042 492240 524899 588008 1029375 1293927 316321 180353 107156 171756 100222 103919 125015 154689 108136 157264 163687 186518 355778 240016 221511 285017 329464 353596 267614 347493 362677 287362 285786 373325 257416 340436 218951 253576 175859 119788 114217 103926 105273 69774 43131 45874 18413 87047 8141 25220 32228 4785 16962 31128 15628 2088 20316 11317 4587 8215 648 2713 29634 321 379 53 456 13667 3 1 30642 5 157 2 7884 0 2 70454 1 562 1369 0 39212 62401 0 98696 14 4 81728 23 294239 37687 10128 49227 8490 5742 75676 20019 182447 20331 58401 33681 276941 10847 18 11 0 316452 0 405 1 52011 427476 44718 0 334 26 5621 0 35117 35363 0 40 0 0 423 0 44904 3935 30 2 1 6606 522 6 0 0 2313 0 0 34 0 33 16146 14 148 15 10583 14 16 1101 578 55824 30 8 1 1997 18169 73 12 28031 1195 855 215 9688 596 653
20250325_104849.jpg,Florecimiento Pleno,68233 51753 118970 219114 321843 151689 172992 173466 329168 437740 308910 333738 321752 155430 156724 273970 343845 467878 492933 450545 496208 665559 793462 221259 96733 51609 81496 72071 57083 64455 70239 47506 61685 47686 46873 69936 52259 36715 64666 53752 51698 42807 52515 63109 37408 26932 38421 11738 28967 9059 31978 12488 11418 7894 10384 11409 12243 7032 5527 1028 71207 280 2760 5803 70 2161 8930 2433 1277 3628 5427 1301 1286 1780 3128 6604 1960 746 127 2494 9340 519 134 2267 3216 1514 260 6389 1449 421 8648 687 2001 4524 664 14856 7459 1654 21131 13814 27364 157227 490382 808613 786848 2213842 756941 715778 64129 168256 54811 89867 30415 32719 11893 26709 14435 45 107 67 34007 0 1293 31 7877 22085 12481 38 3920 843 5376 2 9540 6852 7 1859 104 0 5196 8 8821 5033 3448 13 248 5708 4754 1843 11 0 5110 0 260 4058 1 3016 10304 1631 3836 4121 4301 2515 1826 3532 7412 6444 5390 5570 83 5233 21604 2439 7847 11958 19040 15647 11165 27533 25279 26682
20250325_104852.jpg,Florecimiento Pleno,4846 1848 1636 2079 4179 7038 8857 7612 16875 12794 19429 34145 46357 67493 82141 224885 259713 367069 540972 617326 562571 607202 651598 540926 443412 210741 295344 283321 318860 401649 432160 482521 490291 541288 478216 753136 483316 479271 486847 471340 434627 319431 349397 318888 244654 226129 261549 151800 206445 113598 123377 106765 71572 52409 71906 64440 80947 45510 35892 23806 111680 8966 15823 26790 4945 17069 22411 16510 10095 18157 13341 4226 12163 5953 18278 3562 7171 5031 160 11017 22572 2652 1479 5981 12581 7669 2447 18882 4360 3302 25964 5331 7125 9334 5276 32503 11480 6950 30015 23393 31011 73052 63129 86701 28429 31110 15071 8369 1390 7386 2724 4911 1796 1620 2435 1807 3091 517 556 691 2240 12 542 348 766 1822 725 108 1105 403 909 41 891 1623 60 887 620 5 1876 158 1026 1883 1201 58 369 924 2213 303 73 16 1094 8 98 955 9 1214 1371 755 421 937 1311 390 298 326 985 1145 1009 1116 35 856 3502 530 518 1596 1336 2131 1640 2438 932 983
20250325_104855.jpg,Florecimiento Pleno,104596 3020 4891 8551 20560 30235 43519 28111 38549 38627 38803 52108 45596 101152 63079 110885 97941 119536 140055 231196 393227 309599 289474 223268 242553 203763 266310 161939 155362 141775 151495 94356 121241 129885 159759 293121 203847 306310 327773 337664 427003 481226 585172 612109 597684 582904 602571 525588 578559 604093 661389 521129 421089 429434 236444 313444 244232 162639 160178 148725 153075 99865 65212 115661 58117 37034 65603 71176 13246 59592 26544 20571 31030 34854 45474 38511 11081 27093 5161 5047 20458 1545 3964 4230 6233 4822 2238 9715 2314 1740 14027 3059 3541 5349 3566 12803 7251 3601 13790 12927 18733 35844 28410 22303 2518 648 2427 6 26 2070 1395 1585 7 531 3146 6132 2 2 1 0 2741 0 0 1 79 528 1503 0 5 0 0 0 1731 235 0 140 0 0 0 0 3081 98 5 1 5 6058 39 0 0 0 1757 0 0 8 0 0 3646 0 275 0 1623 6 10 1199 662 16366 167 20 0 474 2156 151 123 3713 1762 1836 894 3861 1455 1369
20250325_104858.jpg,Florecimiento Pleno,47207 29638 35406 36389 69792 68537 77373 69181 178114 151383 174640 219212 194886 350406 263049 571096 352045 519539 418922 475372 492387 457645 436336 452657 505428 372826 462567 520764 410257 269745 173921 178934 191591 247989 305332 459388 355300 420379 423552 401201 400079 340196 371657 330945 260037 214892 200221 119105 127349 51640 73785 55488 40261 29220 33033 21178 17160 13049 11168 3275 15777 734 5999 6774 220 4983 12792 4526 8841 9209 2676 2657 1570 4224 9119 5452 3487 429 29 5459 10578 240 34 2414 1543 3098 33 12586 541 29 12127 84 2362 7788 110 20690 11210 412 16932 11459 18495 57699 63956 277787 47966 114317 92176 10534 8081 32025 25018 27671 15277 13790 15163 13520 5936 0 6 4 56868 0 58 0 6021 21361 5978 0 1344 140 4878 0 3570 9800 0 948 326 0 6342 0 16098 13447 2151 0 424 4787 18810 511 0 0 4216 0 60 4320 0 4955 6340 2248 1762 2747 5281 2684 1421 3071 7936 20681 4564 2466 9 7182 22736 4478 5052 13166 21200 17781 11684 27233 21654 22471
20250325_104859.jpg,Florecimiento Pleno,22894 18880 18438 14898 55416 91773 186489 136879 378381 203167 190632 400748 230812 771531 764601 569761 370233 518856 299856 384246 395060 380987 354637 281044 315353 238635 309433 184006 151436 178639 190815 221354 361929 346000 456055 699429 465552 409238 453946 503256 438127 355646 334388 282023 228931 213757 258912 193376 194605 119683 106357 85033 54261 54087 48835 42729 21144 23353 22846 11565 21911 5062 7160 10536 3193 6023 7329 5942 3624 6324 2548 972 1441 1846 4545 2057 1170 1995 4 3119 7128 614 485 2170 1873 1607 713 4953 903 237 6069 612 1546 2929 456 11003 5690 540 8852 3723 3680 16785 10122 31372 37001 60945 19268 4591 598 1945 1771 1204 139 193 1850 1148 70 0 0 0 1777 0 8 0 411 1697 809 0 7 0 52 0 684 1128 0 0 0 0 4 0 977 283 0 0 0 632 191 0 0 0 619 0 0 31 0 12 1381 4 652 598 528 493 106 532 853 2404 772 589 1 1661 6640 531 909 1937 2274 3196 2468 10937 8611 12094
20250325_104902.jpg,Florecimiento Pleno,242451 98106 135618 151792 295761 441227 480105 143960 599802 216083 184769 882724 568930 1160689 359875 471936 198090 79746 117513 245433 327357 237255 246392 258063 279420 224908 279688 236257 106485 61572 103029 44672 77592 78177 126103 160508 99077 53596 80798 118735 172353 187309 170765 139693 142164 138999 173409 155913 136165 95178 97083 54079 29197 35711 26243 39910 23284 15130 34624 10262 45503 2183 19843 9355 1659 2483 7337 5557 1066 4502 2199 1390 2583 1826 4305 36488 2217 2932 7 2039 5805 787 940 5971 3503 1524 1412 4958 1468 1441 7258 2916 2131 2810 2947 9042 44813 3161 16158 10281 11900 49290 69604 467256 477222 651579 178206 103096 24970 45507 32660 38365 37656 12239 25629 20460 55735 341 9434 1749 38295 0 28154 467 26552 35637 12049 4640 17455 10965 3043 80 4676 25787 557 9821 16510 0 21326 1519 6335 10512 9205 3761 12352 4174 13264 14756 8877 9 17969 2 23519 6397 14 6626 20064 22948 3167 28129 20185 8684 53194 14691 59446 37270 7261 39199 5536 5798 63802 9721 32853 40168 81049 78645 57331 96483 62707 42933
20250325_104918.jpg,Florecimiento Pleno,273763 97680 150833 171883 200219 209129 219991 53637 201753 62400 59312 288430 93623 349443 206917 203417 261205 257615 221938 201021 199820 205735 266085 338239 608730 248087 150895 97772 101417 121540 159367 96847 107941 114232 125739 256673 138949 147909 146491 160134 197117 145646 248779 344036 259401 250880 381303 177084 281220 138077 107197 110789 72495 29233 49903 28214 22155 26740 6624 1859 29304 354 6012 6334 97 3245 22361 7780 2322 12210 8527 5531 6896 3514 2884 73784 7229 1983 0 4860 13547 875 2 29159 1644 342 0 5325 193 3 11129 1 41 1137 0 2822 157322 0 45579 364 3 118190 337 1795845 801137 14271 848144 1223 25866 429701 67790 137709 9753 10034 216415 19619 1956 0 0 0 164907 0 19 0 3242 7014 80596 0 194 24 1054 0 10405 1348 0 58 0 0 814 0 24795 846 366 0 13 4253 521 118 0 0 1761 0 6 415 0 263 10953 33 833 826 3517 89 30 3126 2275 37680 766 164 0 4505 26681 746 665 33631 9607 11543 7088 96945 17779 35250
20250325_104921.jpg,Florecimiento Pleno,20225 9655 10193 10982 30175 84196 83353 72178 75273 58070 50882 82817 83285 119524 70994 140565 118610 156901 183036 250223 306657 331594 277070 261574 305784 339774 473118 310551 175076 204879 213931 173856 216888 231271 256881 444726 280285 284610 327596 340050 363700 337471 415017 514271 396499 435637 609472 380055 631562 363064 436597 462648 298565 268046 278678 172768 213235 125031 122965 48981 119964 16252 94122 68641 10681 84763 47684 61521 25847 80177 29086 36800 19862 8670 33095 9686 16668 5552 447 21847 40468 3015 1797 20551 10435 6218 2141 40361 2899 2355 30975 1963 5181 14821 1041 193901 39730 212 65725 3334 525 80182 202 185739 8612 8922 18424 544 756 14062 9231 6083 151 1361 13859 4913 138 0 0 0 4563 0 0 0 529 3829 7198 0 74 9 282 0 1142 733 0 55 0 0 104 0 842 233 104 0 15 494 183 55 0 0 150 0 3 238 0 189 717 83 120 238 912 88 65 363 546 4383 244 212 0 804 5245 170 643 3558 2090 2850 2532 8284 3199 3900
20250325_104922.jpg,Florecimiento Pleno,122667 49792 102593 152190 271744 298474 242186 214362 397687 241299 146286 252654 191928 304874 137230 254544 254192 354543 407052 490232 547483 480698 562616 667759 985954 882818 435699 182889 154053 194862 208296 188693 247603 251519 265301 499116 248555 255675 255647 281066 306943 225920 270947 387885 247588 268665 364441 159827 204319 111814 92426 100166 72017 42724 53576 25835 25498 48492 14690 4354 30268 4255 23417 20294 1666 20463 7858 14678 542 5174 9238 356 9700 254 1003 1798 0 9 16 252 617 0 0 1371 8 26 0 515 0 0 759 0 0 260 0 1612 1370 0 1582 1679 0 3031 6 8038 2074 4016 18840 10 945 2522 2064 1781 57 432 1064 1254 13 0 0 0 3826 0 0 0 382 2435 3737 0 0 0 37 0 643 545 0 0 0 0 10 0 765 92 0 0 0 462 0 0 0 0 30 0 0 0 0 0 686 0 4 0 945 0 0 219 255 1594 0 0 0 1560 6735 35 23 27530 1148 2249 1911 33842 6217 19970
20250325_104924.jpg,Florecimiento Pleno,88394 42072 78625 94427 169529 195635 175673 77735 196274 145859 142088 248322 216612 281622 166696 240538 273328 345669 402982 487861 535227 466481 525192 614926 880189 886035 523100 172190 146556 223690 195404 147080 220559 194819 211347 427406 252618 238839 294354 358257 393447 304367 365822 457509 303056 343950 436772 263643 306620 184960 151151 141923 91742 65755 61525 49146 37017 26949 23153 17293 27593 7813 16110 18486 2280 4004 15822 13392 1445 10291 5784 744 11058 1950 7570 5208 333 249 36 2626 2205 18 30 2760 74 209 0 1670 0 0 1374 0 0 569 0 5008 1842 0 2846 0 5 5932 0 27229 511 157 7183 9 14 5184 974 9994 71 1805 1220 3985 87 0 0 0 5875 0 11 0 551 7031 7638 0 18 0 249 0 7863 2103 0 0 0 0 213 0 12529 1050 14 0 0 1088 225 8 0 0 1001 0 0 161 0 63 1864 0 563 294 1888 33 16 1330 1965 8734 481 28 0 2811 18568 757 568 16003 9859 5962 9110 32273 7942 21523
20250325_104926.jpg,Florecimiento Pleno,47729 2640 8003 12752 22108 64583 45332 44706 98563 72112 71303 145860 87936 214860 137968 215817 245559 277651 274603 334209 320066 308529 344777 462022 808033 685313 328416 140199 156838 199789 308513 164918 246786 215311 381796 760997 277376 260727 424805 413990 425676 318998 464808 695598 400549 381871 513440 308667 474561 224833 288069 343286 171264 151446 127381 140775 144451 57150 49246 29487 71624 9726 41877 60343 5696 29341 32163 34627 12300 23669 13932 11994 2526 3088 9251 5163 2506 1085 7 5500 21697 982 0 5422 78 528 0 11088 0 0 10433 0 12 1694 0 11360 3048 0 1378 0 4 6783 0 5955 141 26 238 0 0 326 1861 11 0 0 817 1643 0 0 0 0 20844 0 0 0 2655 23950 6538 0 9 0 1598 0 18083 8770 0 22 0 0 181 0 34876 2886 99 0 0 3309 1545 36 0 0 2086 0 0 172 0 6 6429 0 15 0 8772 0 0 1025 51 20684 0 0 0 1234 19793 27 5 21658 907 5065 276 13953 610 869
20250325_104927.jpg,Florecimiento Pleno,42052 9101 24149 22679 26308 56722 35975 21352 58111 47271 48146 89028 71798 193672 133718 209422 224115 244039 221044 269125 308640 348798 526407 837029 544294 158808 198448 88443 118395 150953 272915 126997 214844 223492 354875 746400 231470 208877 359848 420933 469084 310179 418791 699084 440090 477855 636369 400943 670540 341379 391936 334987 225619 154148 184096 125773 117069 75116 48564 35115 76641 13440 32025 40453 2866 34720 27963 31449 18336 18104 16360 4422 3248 5963 16800 7907 2640 527 40 6225 18611 358 44 9038 3756 2929 76 10128 933 118 14661 14 1804 2729 0 31736 6950 0 10910 476 65 33945 10327 95804 6424 12566 29778 934 388 6269 3079 15553 105 3815 4797 16372 87 0 0 0 14352 0 0 0 574 18110 3505 0 61 2 1289 0 8562 12604 0 19 0 0 328 0 26809 5157 64 0 0 3769 558 0 0 0 1344 0 0 3 0 0 11554 0 17 0 11241 0 2 843 337 26569 4 0 0 1697 35345 24 12 75864 1638 1509 968 6727 1450 1983
20250325_104929.jpg,Florecimiento Pleno,49208 20539 62742 70774 84983 64905 60598 15827 44919 36120 50847 99959 77847 170241 122767 209804 207578 244925 242209 298956 336871 371533 533669 819556 559877 136567 218082 111084 132653 158802 285902 154786 217035 220017 345910 718381 224157 239142 311303 329784 406323 278074 433927 722229 458064 501301 694683 414497 550696 277758 315270 300219 176326 102617 111496 94627 112414 59838 23708 15995 75447 3142 14295 46390 512 60303 29456 15167 12238 8850 24664 1436 1383 7072 13130 14345 1442 56 1 17943 72286 2 0 31305 1414 5285 0 70248 10 0 23331 0 503 8903 0 63409 18693 0 26312 11056 1445 102247 2477 260912 19334 9247 11774 92 351 6940 4657 8309 1 907 8583 8366 12 0 0 0 7129 0 0 0 260 3268 2600 0 0 0 133 0 525 1272 0 1 0 0 44 0 11635 730 20 0 0 397 346 11 0 0 715 0 0 90 0 19 4648 4 58 13 5907 1 0 879 549 19653 21 0 0 1411 38907 14 24 62826 1724 1030 2573 17186 3707 9098
20250325_105002.jpg,Florecimiento Pleno,222918 38587 57899 52114 62854 60863 70802 23401 43178 24774 24884 65754 40035 149984 112200 206293 301809 287158 231598 247136 272731 285054 362681 563697 830287 264591 191677 86516 88387 99322 239803 72376 120433 140793 208508 404998 273505 176248 266354 286244 350344 205769 282612 435212 281558 315404 373460 249119 553269 201139 346294 318725 200527 140743 147973 118639 121887 112044 40876 16690 90204 4677 28470 50034 1146 26401 59528 20234 12472 18399 16280 4290 7652 12768 15593 119619 3280 1890 4 5288 22856 602 94 43600 955 1459 185 8411 377 155 15919 97 607 3206 0 25374 199277 3 281555 1527 16 335254 15 930269 566811 53526 139166 1579 7955 45937 87480 15311 1919 2242 60166 6994 851 0 0 0 100504 0 59 0 1254 4784 31230 0 264 21 488 0 6228 1840 0 138 4 0 508 0 18836 763 287 0 17 2061 484 146 0 0 1553 0 36 305 0 232 5553 152 403 412 2051 172 131 1732 1535 34035 376 357 0 2702 14222 210 378 15679 5234 4412 2097 21207 7150 13081
20250325_105004.jpg,Florecimiento Pleno,101810 10483 14540 22205 34212 70332 55368 20919 86787 56239 78668 193794 133425 364060 178703 262878 272155 251861 317990 347899 353910 382783 390449 545475 756754 331475 232994 107900 143034 173811 271419 139221 236231 188406 346637 699766 236868 213332 363681 351130 369994 228335 335539 601488 333321 383050 510744 310404 473908 218709 281011 365969 176658 132243 129536 119394 195264 105225 77743 18755 115872 4196 51376 73475 942 54235 36118 32419 17346 20778 13179 7654 5970 5158 8791 16909 3824 689 10 6620 18324 901 41 8362 1950 996 0 5035 1 0 66553 0 4 852 0 15482 15149 0 8161 5 4 19895 0 156819 1674 642 10201 16 82 22558 16229 24411 75 4126 27610 64544 17 0 0 0 111768 0 0 0 3511 48482 35165 0 3 0 210 0 6923 2147 0 29 0 0 11 0 20514 103 4 0 0 1126 79 2 0 0 964 0 0 26 0 3 2222 0 14 0 1051 0 0 88 59 63248 0 1 0 692 15840 25 37 29309 1317 1326 574 10396 2051 3538
20250325_105006.jpg,Florecimiento Pleno,61312 2673 5959 5840 4785 25680 22180 23466 56654 40264 42063 114648 77172 233060 134339 182323 211792 203624 237090 288703 293246 314942 336865 532362 806125 445083 187539 88784 122787 148159 301509 146659 220946 225818 344985 762523 319957 242230 373785 372478 459446 346466 499935 706982 444294 471717 647743 396625 574829 350835 416184 396938 207845 169032 152535 138881 138815 76875 53628 43857 74304 15620 31218 104005 12000 53043 34515 40411 15628 33267 15459 13261 8072 3677 7386 8446 1729 1240 12 9102 12244 541 50 4616 440 737 0 7749 41 0 8000 0 68 4116 0 13913 4653 6 4260 0 3 9580 0 27296 179 44 660 0 2 5543 3077 1466 0 50 8944 9599 0 0 0 0 12690 0 0 0 1928 7252 5148 0 4 0 78 0 8996 1717 0 15 0 0 18 0 15290 500 14 0 0 1864 628 8 0 0 1492 0 0 75 0 0 3391 0 44 0 2984 0 4 210 5 54431 0 0 0 247 21706 1 0 22878 336 855 815 4193 1316 756
20250325_105008.jpg,Florecimiento Pleno,29597 33423 81102 112516 212598 276756 181967 257734 510334 346344 229647 269570 166633 288054 145912 207690 223632 280034 347519 420353 467433 443651 460821 515922 741820 762051 497564 161189 130369 201199 177249 136015 186412 216465 209801 401140 235123 223244 262377 314966 354685 266521 350992 460546 311575 335229 408236 231807 283352 164051 170862 180122 89010 92437 75237 66497 58540 40630 31204 21468 32222 7452 18707 32994 3786 12311 25481 18207 7912 13529 18983 1739 10358 3323 7413 10372 1323 492 102 4783 15043 161 126 11970 1156 1291 145 7554 342 277 8808 137 555 4015 121 17442 5221 89 5443 494 56 17816 560 165854 5395 25143 57440 1392 3918 7309 2920 14737 320 1452 2038 3094 47 0 0 0 3903 0 0 0 223 2588 8215 0 2 0 40 0 341 448 0 0 0 0 5 0 1293 132 0 0 0 97 175 2 0 0 188 0 8 142 0 182 920 11 433 54 1108 0 0 450 933 2490 160 46 0 1020 4102 281 230 2211 1437 1357 1288 5516 2428 10976
20250325_105009.jpg,Florecimiento Pleno,52699 53413 93277 93653 180409 226473 175567 221890 432628 468235 175097 181152 116964 160810 127182 185008 200814 272503 336354 434684 509137 503715 557442 624463 895884 894408 467000 172842 169731 251766 191753 174641 236638 243473 258181 478778 246127 235101 256828 270592 319984 227002 297817 400786 274134 297235 391927 219679 323265 193852 162810 158807 108626 56671 64842 35043 40031 56819 14511 7705 35286 3408 13139 8343 1775 14862 6771 17643 8085 9725 2672 3252 3556 1356 9401 3479 3874 478 2 6661 5921 280 0 2603 3593 1071 0 5397 52 0 2900 0 563 3856 0 16915 1757 0 1666 2696 47 9863 3413 12730 3020 6342 6628 5288 4579 26630 25499 17016 15277 23000 2391 4321 5341 0 0 0 9800 0 52 0 4595 7136 3369 0 212 119 1061 0 4443 2964 0 86 65 0 408 0 2076 1302 111 0 70 6627 943 106 0 0 2424 0 40 456 0 450 5306 193 904 428 5685 127 148 2092 2526 1905 727 463 0 4660 17563 498 1179 5774 6719 7555 4636 22417 10941 31390
20250325_105012.jpg,Florecimiento Pleno,79290 59848 82307 95696 155125 204696 172167 117569 221076 285029 235201 178585 110701 159090 137096 172352 223444 306283 328317 388263 447708 434318 472700 552162 795169 942726 617643 230915 212120 213693 198403 169232 227618 247812 253318 394382 191662 203184 230609 214250 278822 243321 266529 369812 251741 256562 374799 223578 322124 182330 184180 152156 135938 102931 89573 54938 64577 71011 33882 24063 97758 12069 20544 34215 10527 35359 19083 38812 9360 22946 7620 2840 4294 2394 13222 4871 2295 551 53 6323 8580 55 42 2114 701 2274 11 8642 245 26 5297 4 1512 2424 0 16181 3909 0 5945 2951 3436 22406 11753 57970 36695 127114 61982 88871 16000 33167 14593 16246 12102 10063 29445 14950 7902 126 580 475 25766 0 1572 595 6995 23114 24827 476 2199 854 3452 215 7314 5935 144 1782 616 30 4647 168 6405 4657 1908 248 796 3849 4462 1269 504 208 3584 73 856 3664 152 5224 7641 3740 4163 4821 6050 2640 2766 3466 9404 8945 4699 12402 1157 7453 36983 3772 8895 18107 16987 17595 12904 34306 14349 27676
20250325_105015.jpg,Florecimiento Pleno,100127 70449 94217 68205 82790 103409 101978 45545 108680 94331 85250 122028 80166 271428 150101 227584 219086 329897 333388 412521 461246 430603 468226 530097 775295 866241 647245 228889 190371 221198 199273 167973 222307 248574 253654 426398 206863 216996 255343 252921 296978 230662 305924 378642 290496 293593 367258 202984 301267 174183 161889 167968 120795 90613 91747 73704 85008 63809 36530 15493 94991 6329 26114 38437 5171 60637 20800 42449 32964 34233 13804 9501 5243 4527 18177 6532 6098 2435 262 3329 14874 614 1267 6626 2813 1848 331 6527 709 81 7718 5 934 2728 0 20073 9255 0 10212 2065 367 22015 3593 79392 77899 123831 101595 92047 39749 35987 25846 70356 19942 18662 10097 17907 7018 136 259 252 44702 0 519 212 22527 37594 10151 164 1604 273 10064 125 4884 15134 150 442 248 0 7259 202 6028 15189 3043 133 251 7092 11468 1434 172 24 6685 22 313 9405 26 10071 14332 5432 25369 15572 6613 6960 5788 5177 19657 11769 18322 11478 469 16052 47547 17696 8507 16866 25779 25286 12547 43517 19873 39715
